"rid","abstractText","abstractShort","title","manifestUrl","mainTitle","altTitle"
"MS-OR-00154","<p style='text-align: justify;'>A palm-leaf manuscript of the <i>Vajrāvalī</i>, also known as <i>Vajrāvalī nāma Maṇḍalopāyikā</i> is ""a ritual compendium compiled by the famous abbot of Vikramaśila monastery, Abhayākaragupta (late 11th–early 12th century CE). It is one of the largest works of tantric Buddhism that deals exhaustively with the various rituals and ceremonies to be performed within a monastic compound"" (Mori 2009: 1).</p>","A palm-leaf manuscript of the Vajrāvalī, also known as Vajrāvalī nāma Maṇḍalopāyikā is ""a ritual compendium compiled by the","Vajrāvalī","https://cudl.lib.cam.ac.uk/iiif/MS-OR-00154"
"MS-ADD-01405","<p style='text-align: justify;'>A paper manuscript of the <i>Vasudhārāvratakathā</i> (Caityapuṅgala).</p>","A paper manuscript of the Vasudhārāvratakathā (Caityapuṅgala).","Vasudhārāvratakathā","https://cudl.lib.cam.ac.uk/iiif/MS-ADD-01405","Vasudhārāvratakathā","Caityapuṅgala"
"MS-OR-00131-00003","<p style='text-align: justify;'>A palm-leaf manuscript of the <i>Prasenajitaparipṛcchā</i> and an unidentified work.</p>","A palm-leaf manuscript of the Prasenajitaparipṛcchā and an unidentified work.","Prasenajitaparipṛcchā","https://cudl.lib.cam.ac.uk/iiif/MS-OR-00131-00003"
"MS-ADD-01680-00013","<p style='text-align: justify;'>A palm-leaf manuscript of the <i>Buddhakapālatantra</i>.</p>","A palm-leaf manuscript of the Buddhakapālatantra.","Buddhakapālatantra","https://cudl.lib.cam.ac.uk/iiif/MS-ADD-01680-00013"
"MS-OR-00722-00014","<p style='text-align: justify;'>A badly damaged leaf, with the left side almost entirely torn off and the remaining portion badly scratched and faded, with a few readable words, including the invocations ""namo vairocanaṃ jinaṃ"" and, below, ""namo akṣobhyatathāgataṃ"", which point to a Buddhist Mahāyāna text.</p>","A badly damaged leaf, with the left side almost entirely torn off and the remaining portion badly scratched and faded, with","Unidentified Mahāyāna fragment","https://cudl.lib.cam.ac.uk/iiif/MS-OR-00722-00014"
"MS-ADD-01680-00014-00001","<p style='text-align: justify;'> A palm-leaf fragment containing an unidentified Buddhist Tantric text. It begins with the first stanza of the <i>Piṇḍīkramasādhana</i>, traditionally attributed to Nāgārjuna , but composed between the 9th and 10th century. Originally, this text was thought to belong to the <i>Pañcakrama</i> corpus of Buddhist Tantric texts, but it is now regarded as a separate work. It deals with the ""steps of generation"" (<i>utpattikrama</i>): ""The system of practice of the <i>Anuttarayogatantra</i> s well known to consist of the 'steps of generation (<i>utpattikrama</i>, <i>bskyed rim</i>) and the 'steps of completion' (<i>niṣpannakrama</i>, <i>rdzogs rim</i>). [...] the <i>Piṇḍīkramasādhana</i> represents the <i>utpattikrama</i>, the <i>Pañcakrama</i> represents the <i>niṣpannakrama</i>. Both texts, as fundamental treatises of the Ārya school (<i>'phags lugs</i>) of the <i>Guhyasamājatantra</i>, are considered to have been composed around the 9th or 10th century A.D."" (Mimaki and Tomabechi 1994: ix). However the manuscript then continues with a different text than the one published in de la Vallée Poussin in 1896.</p>"," A palm-leaf fragment containing an unidentified Buddhist Tantric text. It begins with the first stanza of the Piṇḍīkramasādhana,","Buddhist Tantric Fragment (Piṇḍīkramasādhana?)","https://cudl.lib.cam.ac.uk/iiif/MS-ADD-01680-00014-00001","Buddhist Tantric Fragment (Piṇḍīkramasādhana?)","Piṇḍīkramasādhana,Piṇḍīkṛtasādhana,Piṇḍīkrama,Piṇḍavidhi"
"MS-ADD-02195","<p style='text-align: justify;'>A paper manuscript of the <i>Lalitavistara</i>.</p>","A paper manuscript of the Lalitavistara.","Lalitavistara","https://cudl.lib.cam.ac.uk/iiif/MS-ADD-02195"
"MS-ADD-01680-00005","<p style='text-align: justify;'> This Nepalese incomplete palm-leaf manuscript consists of one single folio containing part of the <i>Maṇicūḍāvadāna</i> (corresponding to the last sentence of ・ 21 and part of ・ 22 in Handurukande's edition). <p>A complete diplomatic transcription of this fragment is provided in the section ""View more options.""</p> </p>"," This Nepalese incomplete palm-leaf manuscript consists of one single folio containing part of the Maṇicūḍāvadāna (corresponding","Maṇicūḍāvadāna","https://cudl.lib.cam.ac.uk/iiif/MS-ADD-01680-00005"
"MS-ADD-01653","<p style='text-align: justify;'>A palm-leaf manuscript of the <i>Tattvasaṅgraha</i>.</p>","A palm-leaf manuscript of the Tattvasaṅgraha.","Tattvasaṅgraha","https://cudl.lib.cam.ac.uk/iiif/MS-ADD-01653"
"MS-OR-00725-00002","<p style='text-align: justify;'> The <i>Pañcarakṣā</i> corpus (""Five Protections"") consists of the <i>Mahāpratisarā</i>, <i>Mahāmāyūrī</i>, <i>Mahāsāhasrapramardanī</i>, <i>Mahāmantrānusāriṇī</i>, and <i>Mahāśītavatī</i>. The earliest evidence for texts grouped together as the ""Five Great Dhāraṇīs"" comes from Tibetan catalogues around 800 CE, but this compendium is somewhat different from the surviving Sanskrit collection, which is preserved in manuscripts dating back to the eleventh century. These scriptures include spells, enumerations of benefits and ritual instructions for use. With the course of time all of them became deified and five related goddesses emerged. It is, however, important to note that the texts themselves do not have any references to these goddesses. This manuscript consists of just a fragment of the right side of the second folio from the <i>Mahāsāhasrapramardanī</i>, probably to be dated to the 11th century (on paleographical grounds and on the basis of various features of the layout such as the marginal frame lines and the subdivision in sections; see, for comparison, <a target='_blank' class='externalLink' href='http://cudl.lib.cam.ac.uk/view/MS-ADD-01688/1'>MS Add. 1688</a>). </p>"," The Pañcarakṣā corpus (""Five Protections"") consists of the Mahāpratisarā, Mahāmāyūrī, Mahāsāhasrapramardanī, Mahāmantrānusāriṇī,","Pañcarakṣā","https://cudl.lib.cam.ac.uk/iiif/MS-OR-00725-00002"
"MS-OR-00713","<p style='text-align: justify;'>A palm-leaf manuscript containing the <i>Bodhisattvapratimokṣasūtra</i>, <i>Upāliparipṛcchā</i>, <i>Bodhicittavivaraṇa</i>.</p>","A palm-leaf manuscript containing the Bodhisattvapratimokṣasūtra, Upāliparipṛcchā, Bodhicittavivaraṇa.","Bodhisattvapratimokṣasūtra, Upāliparipṛcchā, Bodhicittavivaraṇa","https://cudl.lib.cam.ac.uk/iiif/MS-OR-00713"
"MS-ADD-01680-00008-00003","<p style='text-align: justify;'>This fragmentary palm-leaf manuscript of a <i>Dhāraṇīsaṃgraha</i> is part of a bundle of a few manuscripts (Add.1680.8), all seemingly composed of collections of <i>dhāraṇī</i>s. Three different manuscripts, all from around the 12th-13th century, have been tentatively identified on the basis of the (often deficient) foliation and of the layout (string hole in a square blank space, string hole in a column-like blank space or an alternation of the two). Further research might shed more light on the subdivision of the whole manuscript bundle. This identified manuscript has 29 folios. The first six folios are foliated by a modern hand in pencil with Arabic numerals, and are only tentatively attributed to the same manuscript as the following folios. </p>","This fragmentary palm-leaf manuscript of a Dhāraṇīsaṃgraha is part of a bundle of a few manuscripts (Add.1680.8), all seemingly","Dhāraṇīsaṃgraha","https://cudl.lib.cam.ac.uk/iiif/MS-ADD-01680-00008-00003"
"MS-ADD-01680-00003-00003","<p style='text-align: justify;'>A palm-leaf manuscript of the <i>Divyāvadāna</i>.</p>","A palm-leaf manuscript of the Divyāvadāna.","Divyāvadāna","https://cudl.lib.cam.ac.uk/iiif/MS-ADD-01680-00003-00003"
"MS-ADD-01703","<p style='text-align: justify;'> The <i>Vajrāvalī</i>, also known as <i>Vajrāvalī nāma Maṇḍalopāyikā</i> is ""a ritual compendium compiled by the famous abbot of Vikramaśila monastery, Abhayākaragupta (late 11th–early 12th century CE). It is one of the largest works of tantric Buddhism that deals exhaustively with the various rituals and ceremonies to be performed within a monastic compound"" (Mori 2009: 1). According to the colophon, this manuscript was written in 1429 CE at Pātan in the famous Golden Monastery (<i>hiraṇyavarṇavihāra</i>) by the Buddhist monk Jivayībhadra, at the beginning of king Jayayakṣamalla 's reign (1428-1482 CE). </p>"," The Vajrāvalī, also known as Vajrāvalī nāma Maṇḍalopāyikā is ""a ritual compendium compiled by the famous abbot of Vikramaśila","Vajrāvalī","https://cudl.lib.cam.ac.uk/iiif/MS-ADD-01703","Vajrāvalī","Vajrāvalī nāma Maṇḍalopāyikā"
"MS-ADD-01691-00007","<p style='text-align: justify;'>A one-leaf fragment of a 15th-century manuscript of the <i>Cāndravyākaraṇa</i> by the Buddhist grammarian Candragomin, containing the <i>sūtrapāṭha</i> without any commentary. The surviving portion begins with the final portion of <i>Cāndravyākaraṇa</i> 5.2.34, <i>na tyādivukopāntaṃ</i>, and ends in the middle of 5.2.73, <i>ṅyāpos tv anāmnor bahulam</i>.</p>","A one-leaf fragment of a 15th-century manuscript of the Cāndravyākaraṇa by the Buddhist grammarian Candragomin, containing","Cāndravyākaraṇa","https://cudl.lib.cam.ac.uk/iiif/MS-ADD-01691-00007"
"MS-ADD-01701-00001","<p style='text-align: justify;'> The <i>Pañcarakṣā</i> corpus (""Five Protections"") consists of the <i>Mahāpratisarā</i>, <i>Mahāmāyūrī</i>, <i>Mahāsāhasrapramardanī</i>, <i>Mahāmantrānusāriṇī</i>, and <i>Mahāśītavatī</i>. The earliest evidence for texts grouped together as the ""Five Great Dhāraṇīs"" comes from Tibetan catalogues around 800 CE, but this compendium is somewhat different from the surviving Sanskrit collection, which is preserved in manuscripts dating back to the eleventh century. These scriptures include spells, enumerations of benefits and ritual instructions for use. With the course of time all of them became deified and five related goddesses emerged. It is, however, important to note that the texts themselves do not have any references to these goddesses. According to the colophon (which is however written in a different hand than the rest of the manuscript), this palm leaf manuscript is dated 1389 CE under the reign of king Jayasthitimalla (1382-1395), and was ""[w]ritten at Patan in the Si Baha (ŚriVatsa-<i class='error' style='font-style:normal;' title='This text in error in source'>mahāviharā</i><i class='delim' style='font-style:normal; color:red'>(!)</i>)"" (Petech 1984: 140). It is an important document for assessing the date of the foundation of this <i>vihāra</i> (Locke 1985 174). ""There is another date, probably of recitation, but nearly obliterated, inside the <a href='' onclick='store.loadPage(3);return false;'>cover</a> [leaf]"" (Bendall 1883: 191) </p>"," The Pañcarakṣā corpus (""Five Protections"") consists of the Mahāpratisarā, Mahāmāyūrī, Mahāsāhasrapramardanī, Mahāmantrānusāriṇī,","Pañcarakṣā","https://cudl.lib.cam.ac.uk/iiif/MS-ADD-01701-00001"
"MS-OR-00725-00001","<p style='text-align: justify;'>One palm-leaf folio of an unidentified work.</p>","One palm-leaf folio of an unidentified work.","Unidentified fragment","https://cudl.lib.cam.ac.uk/iiif/MS-OR-00725-00001"
"MS-ADD-01691-00001","<p style='text-align: justify;'>These are the first few folios of a seemingly multi-text palm-leaf manuscript most probably from the 12th century. The opening text is the little-known <i>Hiraṇyasaptaka</i>, a Buddhist ritualistic treatise which claims to belong to the <i>vāriśāstra</i> (?). It consist of sixteen parts with seven stanzas each, viz. <i>nidāna-</i>, <i>jāti-</i>, <i>doṣa-</i>, <i>guṇa-</i>, <i>liṅga-</i>, <i>prārambha-</i>, <i>praṇāla-</i>, <i>pramāna-</i>(sic!), <i>droṇa-</i>, <i>khāta-</i>, <i>digvārā-</i>, <i>maṇḍala-</i>, <i>mantra-</i>, <i>kriyā-</i>, <i>ārāma-</i> and <i>phala-saptaka</i>. The second text, of which only half a folio remains, has been identified by Bendall as the <i>Khaḍgapūjāvidhi</i>, a weapon worship manual (see <a target='_blank' class='externalLink' href='http://cudl.lib.cam.ac.uk/view/MS-ADD-01706-00001/1'>Add.1706.1</a>). ""The colophon itself is dated 311 NS, but a second subscription in Newari, probably referring to a recitation [...]"" is recorded in the manuscript. ""The date corresponds to February 10th, 1454 (Petech 1984: 173)"".</p>","These are the first few folios of a seemingly multi-text palm-leaf manuscript most probably from the 12th century. The opening","Hiraṇyasaptaka, Khaḍgapūjāvidhi","https://cudl.lib.cam.ac.uk/iiif/MS-ADD-01691-00001"
"MS-ADD-01680-00008-00002","<p style='text-align: justify;'>This fragmentary palm-leaf manuscript of a <i>Dhāraṇīsaṃgraha</i> is part of a bundle of a few manuscripts (Add.1680.8), all seemingly composed of collections of <i>dhāraṇī</i>s. Three different manuscripts, all from around the 12th-13th century, have been tentatively identified on the basis of the (often deficient) foliation and of the layout (string hole in a square blank space, string hole in a column-like blank space or an alternation of the two). Further research might shed more light on the subdivision of the whole manuscript bundle. This identified manuscript has only 2 folios, numbered as 9 and 11, and is characterized by square blank spaces for the string hole on one side and column-like blank spaces on the other. </p>","This fragmentary palm-leaf manuscript of a Dhāraṇīsaṃgraha is part of a bundle of a few manuscripts (Add.1680.8), all seemingly","Dhāraṇīsaṃgraha","https://cudl.lib.cam.ac.uk/iiif/MS-ADD-01680-00008-00002"
"MS-ADD-01691-00004","<p style='text-align: justify;'>A 15th-century palm-leaf manuscript of the <i>Cāndravyākaraṇa</i> by the Buddhist grammarian Candragomin, containing the <i>sūtrapāṭha</i> without any commentary. The initial folios are missing, and the surviving portion begins with what looks like the end of <i>Cāndravyākaraṇa</i> 1.4.12 (<i>vido laṭo vā</i>) in a slight modified form (the particle <i>vā</i> is missing); <i>sūtra</i>s 13 and 14 as they are found in the printed editions are omitted, and the first complete <i>sūtra</i> is 1.4.15. The manuscript contains all six sections (<i>adhyāya</i>s) of Candragomin's grammar. One remarkable feature is its almost generalised use of a sign for the <i>avagraha</i> marking the elision of an initial short ""a"" in certain sandhi phenomena. </p>","A 15th-century palm-leaf manuscript of the Cāndravyākaraṇa by the Buddhist grammarian Candragomin, containing the sūtrapāṭha","Cāndravyākaraṇa","https://cudl.lib.cam.ac.uk/iiif/MS-ADD-01691-00004"
"MS-ADD-01680-00006","<p style='text-align: justify;'>A palm-leaf manuscript of the <i>Vasudhāraṇīkathā</i>.</p>","A palm-leaf manuscript of the Vasudhāraṇīkathā.","Vasudhāraṇīkathā","https://cudl.lib.cam.ac.uk/iiif/MS-ADD-01680-00006"
"MS-ADD-01417","<p style='text-align: justify;'>A Nepalese paper manuscript of a <i>Nāgapūjāvidhi</i>.</p>","A Nepalese paper manuscript of a Nāgapūjāvidhi.","Nāgapūjāvidhi","https://cudl.lib.cam.ac.uk/iiif/MS-ADD-01417"
"MS-ADD-01471","<p style='text-align: justify;'>A Nepalese paper manuscript of the <i>Bhadracarīmahāpraṇidhānarāja</i>.</p>","A Nepalese paper manuscript of the Bhadracarīmahāpraṇidhānarāja.","Bhadracarīmahāpraṇidhānarāja","https://cudl.lib.cam.ac.uk/iiif/MS-ADD-01471"
"MS-ADD-01684-00001","<p style='text-align: justify;'>A palm-leaf manuscript of the <i>Saddharmapuṇḍarīka</i>.</p>","A palm-leaf manuscript of the Saddharmapuṇḍarīka.","Saddharmapuṇḍarīka","https://cudl.lib.cam.ac.uk/iiif/MS-ADD-01684-00001"
"MS-ADD-01680-00014-00003","<p style='text-align: justify;'> A palm-leaf fragment consisting of one single folio, containing invocations to various Buddhas and Bodhisattvas. The first invocation occurs in a slightly modified form also in the <i>Vasudhārādhāraṇī</i>, and in fact the text preserved in this manuscript seems to be akin to it (see the Explicit).</p>"," A palm-leaf fragment consisting of one single folio, containing invocations to various Buddhas and Bodhisattvas. The first","Fragment with Invocations to Buddhas and Bodhisattvas (Vasudhārādhāraṇī?)","https://cudl.lib.cam.ac.uk/iiif/MS-ADD-01680-00014-00003","Fragment with Invocations to Buddhas and Bodhisattvas (Vasudhārādhāraṇī?)","Vasudhārādhāraṇī"
"MS-ADD-01383","<p style='text-align: justify;'>This Nepalese paper manuscript, written in Kathmandu by a certain Tailapati in 1834 in the <i>mahāvihāra</i> called Ratnaketu, contains the <i>Yogāmbarasamādhipūjāpaddhati</i>, a tantric ritual manual dedicated to Yogāmbara, an important deity of the Kathmandu Valley. He is a so-called 'lineage-deity' (<i>degu/deguli</i>), the focus of special devotion by several Newar monasteries, including the famous Golden Temple in Patan. Unlike other significant tantric deities, Yogāmbara does not have a central scripture of his own. His cult probably has its ancient origins in Eastern India. </p>","This Nepalese paper manuscript, written in Kathmandu by a certain Tailapati in 1834 in the mahāvihāra called Ratnaketu, contains","Yogāmbarasamādhipūjāpaddhati","https://cudl.lib.cam.ac.uk/iiif/MS-ADD-01383","Yogāmbarasamādhipūjāpaddhati","Yogāmbaradeguli"
"MS-ADD-01041","<p style='text-align: justify;'>A paper manuscript of the <i>Sphuṭārthā Abhidharmakoṣavyākhyā</i>.</p>","A paper manuscript of the Sphuṭārthā Abhidharmakoṣavyākhyā.","Sphuṭārthā Abhidharmakoṣavyākhyā","https://cudl.lib.cam.ac.uk/iiif/MS-ADD-01041"
"MS-ADD-01697-00002","<p style='text-align: justify;'>A palm-leaf manuscript of the <i>Hevajratantra</i>.</p>","A palm-leaf manuscript of the Hevajratantra.","Hevajratantra","https://cudl.lib.cam.ac.uk/iiif/MS-ADD-01697-00002"
"MS-ADD-01680-00001","<p style='text-align: justify;'> A Nepalese palm-leaf manuscript of the <i>Bhadracarīpraṇidhānarājā</i>, dated 1068 CE, used by Watanabe for his edition (manuscript C). It contains the northern recension of the text (Watanabe 1912, 13-15). </p>"," A Nepalese palm-leaf manuscript of the Bhadracarīpraṇidhānarājā, dated 1068 CE, used by Watanabe for his edition (manuscript","Bhadracarīpraṇidhāna","https://cudl.lib.cam.ac.uk/iiif/MS-ADD-01680-00001","Bhadracarīpraṇidhāna","Bhadracarīpraṇidhānarājā,Bhadracarīnāmāryasamantabhadrapraṇidhāna,Āryabhadracarīpraṇidhānarājā,Āryabhadracarīmahāpraṇidhānarājā,Āryasamantabhadracaryāpraṇidhānarājā,Bhadracarīpraṇidhānagāthā,Bhadracaryāgāthā"
"MS-ADD-01697-00001","<p style='text-align: justify;'>A palm-leaf manuscript of the <i>Kriyāsaṃgrahapañjikā</i>.</p>","A palm-leaf manuscript of the Kriyāsaṃgrahapañjikā.","Kriyāsaṃgrahapañjikā","https://cudl.lib.cam.ac.uk/iiif/MS-ADD-01697-00001"
"MS-ADD-01355","<p style='text-align: justify;'> The <i>Vasudhāradhāraṇī</i>, dedicated to Vasudhārā, the <i>bodhisattva</i> of wealth, prosperity, and abundance (who has a strong following among the Newar Buddhists of the Kathmandu Valley), is taught by the Buddha in Kauśambī to the rich merchant and layman Sucandra. He has been reduced to poverty and so requests a sermon from the Lord so that he may provide for his own family and so that all beings may become prosperous. This scripture includes a <i>dhāraṇī</i> along with enumerations of benefits and ritual instructions for use. This palm-leaf manuscript is dated to 1576 CE, under the reign of ‏Sadāśiva Malla (1574-1583).</p>"," The Vasudhāradhāraṇī, dedicated to Vasudhārā, the bodhisattva of wealth, prosperity, and abundance (who has a strong following","Vasudhārādhāraṇī","https://cudl.lib.cam.ac.uk/iiif/MS-ADD-01355","Vasudhārādhāraṇī","Vasudhāraṇī,Vasudhārādhāraṇīsūtra"
"MS-OR-00140","<p style='text-align: justify;'>Illuminated covers of an <i>Aṣṭasāhasrikā Prajñāpāramitā</i> manuscript, probably from the 12th century.</p>","Illuminated covers of an Aṣṭasāhasrikā Prajñāpāramitā manuscript, probably from the 12th century.","Aṣṭasāhasrikā Prajñāpāramitā","https://cudl.lib.cam.ac.uk/iiif/MS-OR-00140"
"MS-ADD-01662","<p style='text-align: justify;'> The <i>Pañcarakṣā</i> corpus (""Five Protections"") consists of the <i>Mahāpratisarā</i>, <i>Mahāmāyūrī</i>, <i>Mahāsāhasrapramardanī</i>, <i>Mahāmantrānusāriṇī</i>, and <i>Mahāśītavatī</i>. The earliest evidence for texts grouped together as the ""Five Great Dhāraṇīs"" comes from Tibetan catalogues around 800 CE, but this compendium is somewhat different from the surviving Sanskrit collection, which is preserved in manuscripts dating back to the eleventh century. These scriptures include spells, enumerations of benefits and ritual instructions for use. With the course of time all of them became deified and five related goddesses emerged. It is, however, important to note that the texts themselves do not have any references to these goddesses. This ancient palm leaf manuscript can be dated to approximately the 13th century CE. The last two folios are later supplies, still in palm leaf, dated to 1619 CE. Both wood covers are original and finely decorated with representations of the Buddhas and the goddesses of protection, which are now unfortunately badly damaged. </p>"," The Pañcarakṣā corpus (""Five Protections"") consists of the Mahāpratisarā, Mahāmāyūrī, Mahāsāhasrapramardanī, Mahāmantrānusāriṇī,","Pañcarakṣā","https://cudl.lib.cam.ac.uk/iiif/MS-ADD-01662"
"MS-OR-01814-00003","<p style='text-align: justify;'> A modern, illuminated Nepalese paper manuscript of the <i>Aparimitāyurdhāraṇīsūtra</i>, a popular text containig the spell of Aparimitāyus. It is taught by the Buddha to Mañjuśrī in Śrāvastī. Those who recite, copy or worship this text are granted longevity and will be reborn in Aparimitāyus’ buddha-field. </p>"," A modern, illuminated Nepalese paper manuscript of the Aparimitāyurdhāraṇīsūtra, a popular text containig the spell of Aparimitāyus.","Aparimitāyurdhāraṇīsūtra","https://cudl.lib.cam.ac.uk/iiif/MS-OR-01814-00003","Aparimitāyurdhāraṇīsūtra","Aparimitāyurdhāraṇīmahāyānasūtraratnarāja,Aparimitāyurnāmadhāraṇīmahāyānasūtra,Aparimitāyurnāmadhāraṇī"
"MS-ADD-02190","<p style='text-align: justify;'>A palm-leaf manuscript of the <i>Aṣṭasāhasrikā Prajñāpāramitā</i>.</p>","A palm-leaf manuscript of the Aṣṭasāhasrikā Prajñāpāramitā.","Aṣṭasāhasrikā Prajñāpāramitā","https://cudl.lib.cam.ac.uk/iiif/MS-ADD-02190"
"MS-ADD-01680-00002-00001","<p style='text-align: justify;'> The <i>Avadānaśataka</i> is an ancient collection of Buddhist legends, its first redaction dating to the first centuries of the CE. It was translated into Chinese and Tibetan during the first millennium CE, gaining large popularity across Asia. This Nepalese incomplete palm-leaf manuscript contains the beginning of the <i>Dharmapālāvadāna</i>, the thirty-third story in the collection. These two folios are part of a bundle of nine folios possibly from four different manuscripts, containing parts of five stories from the <i>Avadānaśataka</i>. They were used by Speyer for his edition of the <i>Avadānaśataka</i> and were given the siglum F. </p>"," The Avadānaśataka is an ancient collection of Buddhist legends, its first redaction dating to the first centuries of the","Avadānaśataka","https://cudl.lib.cam.ac.uk/iiif/MS-ADD-01680-00002-00001","Avadānaśataka","Śatakāvadāna"
"MS-ADD-01706-00003-00004","<p style='text-align: justify;'>A palm-leaf manuscript of the <i>Buddhapratimālakṣaṇa, Buddhapratimālakṣaṇavivaraṇa</i>.</p>","A palm-leaf manuscript of the Buddhapratimālakṣaṇa, Buddhapratimālakṣaṇavivaraṇa.","Buddhapratimālakṣaṇa, Buddhapratimālakṣaṇavivaraṇa","https://cudl.lib.cam.ac.uk/iiif/MS-ADD-01706-00003-00004"
"MS-ADD-01708-00001","<p style='text-align: justify;'>A palm-leaf manuscript of the <i>Nāmasaṅgītiṭikā</i>.</p>","A palm-leaf manuscript of the Nāmasaṅgītiṭikā.","Nāmasaṅgītiṭikā","https://cudl.lib.cam.ac.uk/iiif/MS-ADD-01708-00001"
"MS-ADD-00875","<p style='text-align: justify;'> A fundamental and very popular <i>sūtra</i> on various topics of <i>mahāyāna</i> Buddhism (philosophy, medicine, legends, <i>dhāraṇī</i>s etc.), dating to no later than the early 5th century CE. In Nepal it is considered to be one of the nine <i>dharma</i>s. According to the colophon, this manuscript was written in the late 18th century in Kathmandu during the reign of Raṇa Bahādur Shah (1775–1805), and commissioned by a certain Dhālasika as an object of worship. </p>"," A fundamental and very popular sūtra on various topics of mahāyāna Buddhism (philosophy, medicine, legends, dhāraṇīs etc.),","Suvarṇaprabhāsottamasūtra","https://cudl.lib.cam.ac.uk/iiif/MS-ADD-00875","Suvarṇaprabhāsottamasūtra","Suvarṇaprabhāsottamasūtrendrarāja,Suvarṇabhāsottamasūtra,Suvarṇaprabhāsa"
"MS-OR-00721","<p style='text-align: justify;'>A palm-leaf manuscript containing a ritual text.</p>","A palm-leaf manuscript containing a ritual text.","Pūjāvidhi","https://cudl.lib.cam.ac.uk/iiif/MS-OR-00721"
"MS-ADD-01469","<p style='text-align: justify;'>A paper manuscript of the <i>Madhyamasvayambhūpurāṇa with Newari Translation</i>.</p>","A paper manuscript of the Madhyamasvayambhūpurāṇa with Newari Translation.","Madhyamasvayambhūpurāṇa with Newari Translation","https://cudl.lib.cam.ac.uk/iiif/MS-ADD-01469"
"MS-OR-00153","<p style='text-align: justify;'> An old palm-leaf manuscript (13th century) of the <i>Aparimitāyurdhāraṇīsūtra</i>, a popular text containig the spell of Aparimitāyus. It is taught by the Buddha to Mañjuśrī in Śrāvastī. Those who recite, copy or worship this text are granted longevity and will be reborn in Aparimitāyus’ buddha-field. </p>"," An old palm-leaf manuscript (13th century) of the Aparimitāyurdhāraṇīsūtra, a popular text containig the spell of Aparimitāyus.","Aparimitāyurdhāraṇīsūtra","https://cudl.lib.cam.ac.uk/iiif/MS-OR-00153","Aparimitāyurdhāraṇīsūtra","Aparimitāyurdhāraṇīmahāyānasūtraratnarāja,Aparimitāyurnāmadhāraṇīmahāyānasūtra,Aparimitāyurnāmadhāraṇī"
"MS-ADD-01708-00003","<p style='text-align: justify;'>A palm-leaf manuscript of an <i>Unidentified Buddhist Tantra</i>.</p>","A palm-leaf manuscript of an Unidentified Buddhist Tantra.","Unidentified Buddhist Tantra","https://cudl.lib.cam.ac.uk/iiif/MS-ADD-01708-00003"
"MS-ADD-01585","<p style='text-align: justify;'>A paper manuscript of the <i>Sumāgadhāvadāna, Daśakuśala</i>.</p>","A paper manuscript of the Sumāgadhāvadāna, Daśakuśala.","Sumāgadhāvadāna, Daśakuśala","https://cudl.lib.cam.ac.uk/iiif/MS-ADD-01585"
"MS-ADD-01706-00009","<p style='text-align: justify;'>A palm-leaf manuscript of the <i>Śambarapañjikā</i>.</p>","A palm-leaf manuscript of the Śambarapañjikā.","Śambarapañjikā","https://cudl.lib.cam.ac.uk/iiif/MS-ADD-01706-00009"
